source_center,destination_center,trip_count,median_factor,mean_factor,p75_factor,p90_factor,sla_breach_rate,median_actual_time,median_osrm_time,median_distance,route_types
IND335051AAA,IND335513AAA,10,1.2264957264957266,1.9185972203858235,1.7232142857142856,3.875000000000008,0.525,11.5,10.0,11.152549999999998,['Carting']
IND335501AAA,IND331701AAA,1,1.7142857142857142,1.7142857142857142,1.7142857142857142,1.7142857142857142,1.0,36.0,21.0,23.5577,['FTL']
IND335513AAA,IND335001AAA,6,1.8424242424242423,1.9581158810325476,1.984375,2.2808695652173916,0.9444444444444444,31.5,15.5,22.84905,['FTL']
IND335513AAA,IND335803AAA,9,1.2980295566502464,1.484726368778093,1.6647727272727273,2.2033333333333327,0.5833333333333334,13.0,9.0,10.307549999999999,['Carting']
IND335513AAA,IND335804AAD,1,1.275,1.538425925925926,1.4083333333333332,2.2847222222222223,0.6666666666666666,11.5,8.5,9.35465,['Carting']
IND335523AAB,IND125001AAA,1,1.5588235294117647,2.3344217107132708,3.065217391304348,4.052753623188406,0.8,53.0,34.0,33.0984,['FTL']
IND335524AAA,IND335523AAB,1,1.173913043478261,1.173913043478261,1.3695652173913044,1.4869565217391305,0.5,27.0,23.0,20.74365,['FTL']
IND335701AAA,IND335051AAA,7,1.0,1.2313526078597,1.5333333333333332,1.8333333333333333,0.3333333333333333,9.0,10.0,10.679,['Carting']
IND335703AAA,IND335701AAA,9,1.1125,1.5823852362914863,1.5568181818181819,2.950000000000001,0.375,10.5,9.5,10.75235,['Carting']
IND335803AAA,IND335804AAD,7,1.2,1.3432518461930225,1.5,1.975,0.47058823529411764,11.0,8.0,8.9188,['Carting']
IND335804AAD,IND335701AAA,2,1.0416666666666665,1.2094065656565656,1.2556818181818181,1.7625,0.3125,8.5,8.0,9.6868,['Carting']
IND335804AAD,IND335703AAA,9,1.0263157894736843,1.359896514574877,1.3541666666666665,2.160000000000001,0.2962962962962963,9.0,9.0,10.2114,['Carting']
IND341001AAC,IND341030AAA,2,1.4388586956521738,2.098191889632107,2.2700668896321075,3.538795986622074,0.75,31.0,19.5,21.524900000000002,['FTL']
IND341001AAC,IND341303AAA,7,1.5327272727272727,1.8291386098160225,1.7986270022883295,1.9474747474747474,0.9642857142857143,32.0,21.0,24.8893,['FTL']
IND341030AAA,IND341303AAA,3,1.3,1.4478165730229715,1.7647058823529411,1.8222222222222222,0.7777777777777778,26.0,17.0,22.387,['FTL']
IND341303AAA,IND341306AAA,14,1.6875,1.8020208083233293,1.90625,2.1916666666666664,1.0,20.5,12.5,17.09875,['FTL']
IND341306AAA,IND302014AAA,4,1.765880217785844,2.2747908012296745,2.7857142857142856,3.555434782608696,1.0,40.0,21.5,28.24035,['FTL']
IND341503AAB,IND341510AAB,12,2.0884615384615386,2.284592892487629,2.2644230769230766,3.1988461538461537,1.0,37.0,16.5,23.5609,['FTL']
IND341505AAA,IND341503AAB,12,1.2291666666666667,1.9040080659708931,2.0357142857142856,3.0,0.5833333333333334,58.0,48.0,37.12495,['FTL']
IND341505AAA,IND341510AAB,1,1.6295210166177907,1.5928855083088953,1.8431451612903225,1.967258064516129,0.75,52.0,32.0,28.176650000000002,['FTL']
IND341510AAB,IND305001AAC,14,2.15,2.335982202140562,2.5025252525252526,2.9555555555555553,1.0,31.0,15.0,22.49365,['FTL']
IND341512AAA,IND341505AAA,5,1.7272727272727273,1.8050557751427316,1.826086956521739,2.0984347826086953,1.0,42.0,23.0,24.384,['FTL']
IND342005AAD,IND342601AAA,9,2.0,2.5070048975526387,2.5272727272727273,3.841847826086958,1.0,36.0,16.0,23.4352,['FTL']
IND342005AAD,IND342902A1B,1,1.8459383753501397,1.763410364145658,1.8992647058823526,1.9297058823529412,1.0,38.5,20.5,24.684150000000002,['FTL']
IND342005AAD,IND342902AAA,5,2.098214285714286,2.7757517566283045,3.0000000000000004,3.6264705882352954,1.0,52.5,21.0,24.30115,['FTL']
IND342005AAD,IND344022AAB,4,1.4833333333333334,1.6939501175501983,1.7297794117647058,2.417857142857143,0.9444444444444444,25.5,17.0,24.37565,['FTL']
IND342301AAA,IND342005AAD,14,1.9,3.6406446768249956,4.2642105263157895,10.55000000000001,0.9259259259259259,40.5,21.0,28.9739,['FTL']
IND342601AAA,IND342902A1B,6,1.9523809523809526,2.2605932840307843,2.2529761904761902,2.9583333333333335,1.0,47.5,20.0,19.1449,['FTL']
IND342601AAA,IND342902AAA,3,1.810714285714286,1.840658893078248,2.0037442396313363,2.1036866359447,1.0,34.0,19.0,18.5835,['FTL']
IND342602AAC,IND306304AAB,1,2.0742705570291777,2.0742705570291777,2.226790450928382,2.3183023872679045,1.0,46.0,21.0,29.8539,['FTL']
IND342602AAC,IND311302AAA,3,1.9090909090909087,1.7110292633597537,1.9583333333333335,2.1739130434782608,0.8181818181818182,39.0,24.0,35.0672,['FTL']
IND342902A1B,IND302014AAA,9,2.0,2.28701359670001,2.494047619047619,3.0633333333333344,0.9666666666666667,41.5,20.5,26.711550000000003,['FTL']
IND342902AAA,IND302014AAA,5,1.9846491228070176,2.243516264114367,2.4529411764705884,3.2058333333333344,0.96,42.5,20.0,26.20415,['FTL']
IND343001AAA,IND343029AAB,2,1.2219887955182072,1.502489884842826,1.3095238095238093,2.111111111111111,0.8333333333333334,26.0,21.0,23.3111,['FTL']
IND343029AAB,IND307001AAA,2,1.2404092071611252,1.6219545842052234,1.326086956521739,2.5,0.5,33.0,24.0,26.4464,['FTL']
IND344001AAA,IND342301AAA,4,1.256578947368421,1.3435853338265709,1.5073529411764706,1.8596256684491976,0.6666666666666666,24.5,18.0,25.4428,['FTL']
IND344001AAA,IND345001AAA,6,0.7459677419354839,0.9781651282596447,0.8197751322751322,1.3142857142857138,0.11904761904761904,22.5,30.5,24.85915,['FTL']
IND344001AAA,IND345021AAA,3,1.2105263157894737,1.22330044551264,1.411764705882353,1.5333333333333334,0.5238095238095238,23.0,18.0,25.9408,['FTL']
IND344022AAB,IND342301AAA,1,1.3125,1.4454439652021662,1.4705882352941178,2.2256038647342997,0.6666666666666666,25.0,18.0,24.6401,['FTL']
IND344022AAB,IND344001AAA,9,1.3764705882352941,1.443428056482752,1.6027777777777779,1.8078431372549018,0.8055555555555556,23.0,16.5,23.96145,['FTL']
IND345001AAA,IND342301AAA,1,1.2352941176470589,1.7117345336303857,1.9702380952380951,2.9065217391304348,0.5714285714285714,21.0,17.0,24.1479,['FTL']
IND345001AAA,IND345021AAA,4,1.25,1.4205806560140926,1.6225490196078431,2.0125,0.65,19.5,17.0,24.55755,['FTL']
IND345021AAA,IND342301AAA,10,1.3229166666666665,1.577757031839849,1.8120915032679736,2.315000000000001,0.7333333333333333,21.0,17.0,23.90195,['FTL']
IND360003AAA,IND360311AAA,2,1.845238095238095,1.9732142857142856,2.2,2.92,0.875,12.5,6.0,9.598400000000002,['Carting']
IND360311AAA,IND360050AAA,1,1.4545454545454546,1.5050505050505052,1.6666666666666667,1.8666666666666667,0.8,11.0,9.0,10.1896,['Carting']
IND360370AAA,IND360410AAA,1,2.4615384615384617,2.4615384615384617,2.4615384615384617,2.4615384615384617,1.0,32.0,13.0,16.2596,['FTL']
IND360410AAA,IND360490AAA,2,2.824175824175825,2.824175824175825,2.9505494505494507,3.0263736263736267,1.0,38.0,13.5,17.15215,['FTL']
IND360490AAA,IND362001AAA,10,2.3208333333333333,2.685222569097569,2.808333333333333,3.1261904761904775,1.0,42.5,18.0,22.2208,['FTL']
IND360510AAB,IND360530AAB,13,1.3333333333333333,1.8651443901443903,1.75,3.114285714285714,0.6216216216216216,12.0,9.0,10.0448,['Carting']
IND360530AAB,IND362001AAA,15,1.7321428571428572,2.072074387924001,2.2944444444444443,3.383333333333333,0.8775510204081632,15.0,9.0,11.060400000000001,['Carting']
IND360575AAA,IND360510AAB,10,1.5192307692307692,1.8106372746246886,2.1416666666666666,2.7583333333333355,0.868421052631579,17.5,11.5,14.36,['Carting']
IND361001AAA,IND361305AAC,16,1.7886029411764706,2.2335221734892787,2.411111111111111,3.4333333333333345,1.0,26.0,16.0,23.6325,['FTL']
IND361305AAC,IND361315AAA,10,1.5669642857142856,1.693930579224697,2.0,2.0776785714285717,1.0,25.0,16.0,23.383699999999997,['FTL']
IND361305AAC,IND361335AAA,1,1.5625,1.5729166666666667,1.6354166666666667,1.6541666666666668,1.0,25.0,16.0,23.23275,['FTL']
IND361315AAA,IND361335AAA,11,1.6066176470588234,1.5907382724227643,1.6590909090909092,1.7442307692307693,1.0,23.5,15.0,21.49605,['FTL']
IND361335AAA,IND360002AAB,1,1.4,1.2571467854898792,1.6,1.6576441102756894,0.7777777777777778,28.0,20.0,27.7299,['FTL']
IND362001AAA,IND360370AAA,10,2.25,2.637797619047619,2.6666666666666665,3.7333333333333343,1.0,25.0,11.5,16.69025,['FTL']
IND362001AAA,IND360575AAA,11,1.3798076923076923,1.632919213722785,1.7142857142857142,2.4833333333333343,0.7142857142857143,11.0,7.0,10.2903,['Carting']
IND362001AAA,IND362220AAA,14,1.7638888888888888,2.640853270660963,2.53125,4.449999999999999,0.9615384615384616,14.0,7.0,10.6522,['Carting']
IND362001AAA,IND362265AAA,2,1.3333333333333333,1.7456290849673204,2.292857142857143,2.9,0.625,11.0,6.5,9.654499999999999,['Carting']
IND362150AAA,IND362001AAA,11,1.5555555555555556,1.814857702815219,2.0,2.526923076923077,0.7777777777777778,18.5,11.0,10.9808,['Carting']
IND362220AAA,IND362225AAA,6,2.0,2.0043000028294147,2.388235294117647,2.651818181818182,0.8888888888888888,11.5,8.0,8.88515,['Carting']
IND362220AAA,IND362265AAA,2,1.6,1.6676190476190478,2.0,2.25,0.7,8.0,6.0,9.4019,['Carting']
IND362225AAA,IND362265AAA,6,1.8285714285714283,1.799025974025974,2.0,2.2857142857142856,0.9090909090909091,14.5,7.0,10.34855,['Carting']
IND362265AAA,IND362720AAA,16,2.25,2.8873994950918025,2.6335227272727266,5.099999999999999,0.9871794871794872,16.0,8.0,11.4288,['Carting']
IND362560AAA,IND362150AAA,11,1.588235294117647,2.145368147942104,2.0,3.616666666666667,0.875,14.5,9.0,10.26005,['Carting']
IND362720AAA,IND362560AAA,17,2.0,2.119808894808895,2.4285714285714284,2.7222222222222223,0.9696969696969697,12.0,6.0,9.70995,['Carting']
IND363001AAA,IND363421AAB,14,1.1625,1.5528762533350966,1.7613636363636362,2.0,0.46153846153846156,29.5,29.5,24.0527,['FTL']
IND363310AAB,IND382430AAB,9,1.1619644723093,1.7845707403097353,2.2291666666666665,3.217857142857143,0.48148148148148145,28.0,28.0,24.6233,['FTL']
IND363330AAB,IND363310AAB,8,1.7169076751946608,1.801446816734202,2.024193548387097,2.9166666666666665,0.5625,30.5,18.5,15.235400000000002,['FTL']
IND363421AAB,IND364710AAA,13,1.8125,2.3586202222824615,2.325,4.0,1.0,29.0,17.0,24.7187,['FTL']
IND363520AAC,IND363001AAA,13,1.181818181818182,1.320767561589827,1.4142857142857141,1.57,0.46153846153846156,22.0,18.0,22.7772,['FTL']
IND363621AAB,IND360002AAB,2,1.7181818181818183,2.098989898989899,2.7625,3.325,0.875,13.5,9.5,11.4723,['Carting']
IND363641AAA,IND360002AAB,1,1.5555555555555556,1.7429189857761287,1.8333333333333335,2.4363636363636365,0.8571428571428571,14.0,9.0,10.8174,['Carting']
IND363641AAA,IND363621AAB,6,1.353846153846154,1.2846736596736597,1.5174825174825175,1.6384615384615386,0.7222222222222222,16.0,13.0,13.843,['Carting']
IND364004AAB,IND365560AAA,7,1.83125,2.8109393113678287,2.314583333333333,5.399999999999999,1.0,32.0,18.0,25.289150000000003,['FTL']
IND364270AAA,IND364001AAA,2,1.927807486631016,1.9237251718869366,2.1217532467532467,2.1772727272727272,1.0,35.0,19.5,24.7915,['FTL']
IND364290AAA,IND365560AAB,1,2.2263157894736842,2.2263157894736842,2.3131578947368423,2.365263157894737,1.0,31.5,14.5,19.77195,['FTL']
IND365560AAA,IND365560AAB,7,1.8666666666666667,2.0634074341771997,2.0277777777777777,2.4240000000000004,1.0,32.0,17.0,22.7376,['FTL']
IND365560AAB,IND364290AAA,11,2.4545454545454546,2.571665298650302,2.555555555555556,2.8189542483660133,1.0,42.0,14.5,20.511499999999998,['FTL']
IND370001AAA,IND370110AAA,4,6.470588235294118,6.592287581699347,11.6,11.6,1.0,77.0,14.5,20.6241,['FTL']
IND370001AAA,IND370201AAA,1,5.695652173913044,6.78743961352657,8.647826086956522,10.419130434782609,1.0,107.0,15.0,21.6017,['FTL']
IND370001AAA,IND370615AAB,8,1.608695652173913,1.799613831434916,2.2142857142857144,2.542583732057416,0.9333333333333333,37.0,22.0,23.9035,['FTL']
IND370110AAA,IND370001AAA,14,2.1819852941176467,2.223558434231256,2.3520220588235294,2.963157894736842,1.0,36.0,16.0,22.26755,['FTL']
IND370110AAA,IND370615AAB,1,1.9285714285714284,2.033265647396082,2.2211538461538463,2.6192307692307693,1.0,32.0,19.5,23.91485,['FTL']
IND370201AAA,IND363310AAB,1,1.565217391304348,1.9912518022636827,2.8499999999999996,3.388235294117647,0.7142857142857143,36.0,24.0,24.6779,['FTL']
IND370201AAA,IND363330AAB,8,1.3333333333333333,1.7443737855021177,1.7529761904761905,2.8133333333333344,0.5833333333333334,28.0,25.0,23.89235,['FTL']
IND370615AAB,IND370001AAA,3,4.122159090909091,5.480951340326341,7.425080128205128,9.87772435897436,1.0,171.5,31.5,34.53415,['FTL']
IND380005AAA,IND382421AAA,7,2.7,4.093650793650793,4.0,7.200000000000003,1.0,27.0,9.0,10.6746,['Carting']
IND380005AAA,IND382430AAB,1,1.6666666666666667,2.314814814814815,2.7222222222222223,3.3555555555555556,1.0,20.0,10.0,13.1951,['Carting']
IND380005AAA,IND382721AAA,2,3.32967032967033,3.6563124375624376,5.790178571428571,6.441071428571429,0.75,27.0,9.5,9.65305,['Carting']
IND380006AAA,IND382430AAB,18,1.6666666666666667,2.6505511463844798,2.3125,5.416666666666667,0.9166666666666666,12.0,6.0,8.200199999999999,['Carting']
IND380006AAB,IND382430AAB,27,2.732142857142857,2.9929272887606224,3.2375,4.57,1.0,19.0,8.0,9.02065,['Carting']
IND380021AAA,IND382430AAB,32,2.2857142857142856,3.440918252823015,3.2142857142857144,10.085714285714305,1.0,18.0,9.0,11.1392,['Carting']
IND380054AAA,IND382430AAB,24,1.9,2.224403294522193,2.396825396825397,3.0752941176470587,1.0,18.0,10.0,11.8396,['Carting']
IND382421AAA,IND382430AAB,15,2.125,3.575810034725679,4.019607843137255,8.200000000000003,0.9152542372881356,22.0,9.0,12.2534,['Carting']
IND382421AAA,IND382721AAA,14,1.2727272727272727,1.378891986735124,1.5192307692307692,2.0,0.6296296296296297,12.0,11.0,9.6395,['Carting']
IND382430AAB,IND000000ACB,17,1.6363636363636365,1.9375263746738456,2.0,2.5584541062801938,0.9175627240143369,35.0,18.0,26.0483,['FTL']
IND382430AAB,IND313001AAB,14,1.8571428571428568,1.9867284912005985,2.3157894736842106,2.6818181818181817,0.9787234042553191,36.0,19.0,26.7749,['FTL']
IND382430AAB,IND364004AAB,11,1.6153846153846154,1.6406495738773932,1.8125,2.066666666666667,0.8311688311688312,29.0,19.0,23.9997,['FTL']
IND382430AAB,IND370201AAA,12,1.2727272727272727,1.6090018937365478,1.681818181818182,2.0740000000000003,0.6058394160583942,38.0,25.0,28.5571,['FTL']
IND382430AAB,IND380005AAA,36,1.875,2.2925848990752837,2.175,2.579761904761905,0.9134615384615384,16.0,9.0,11.48085,['Carting']
IND382430AAB,IND380015AAB,35,2.2222222222222223,2.6194548296821023,2.6666666666666665,2.888888888888889,0.9848484848484849,19.5,8.0,10.62235,['Carting']
IND382430AAB,IND380054AAA,40,2.0,2.485207724764687,2.3205128205128203,2.942857142857143,1.0,19.0,9.0,11.4005,['Carting']
IND382430AAB,IND382345AAA,34,2.0,2.9621934252616073,2.1968750000000004,5.666666666666666,1.0,20.0,11.0,11.7269,['Carting']
IND382430AAB,IND384205AAA,20,1.3333333333333333,1.9974577787664132,1.7274909963985594,2.597115384615386,0.6486486486486487,30.0,24.0,25.412,['FTL']
IND382430AAB,IND387620AAB,1,2.181818181818182,2.72636960740409,2.948051948051948,4.821428571428571,0.8333333333333334,17.0,8.5,10.77655,['Carting']
IND382430AAB,IND388320AAA,9,0.75,0.9186508651720211,1.0161290322580645,1.2590909090909097,0.1111111111111111,26.0,31.0,36.3377,['FTL']
IND382430AAB,IND389001AAA,21,1.6842105263157894,1.7345328109672877,1.9411764705882355,2.1220588235294118,0.9809523809523809,32.0,19.0,25.9853,['FTL']
IND382430AAB,IND395023AAA,30,1.632456140350877,1.8664732222947673,2.0,2.8933333333333344,0.9,34.0,18.0,26.37425,['FTL']
IND382715AAA,IND382430AAB,18,1.8674812030075187,2.0673520452497804,2.448529411764706,3.3817460317460317,1.0,41.0,22.0,27.399050000000003,['FTL']
IND382721AAA,IND382430AAB,15,2.0416666666666665,2.3450446312634403,2.982142857142857,3.826573426573426,0.8620689655172413,17.5,10.0,12.6997,['Carting']
IND383001AAA,IND383315AAC,13,1.1130952380952381,1.2075367181654866,1.293478260869565,1.6980392156862745,0.38461538461538464,27.0,23.5,28.5383,['FTL']
IND383255AAB,IND384205AAA,9,1.1742424242424243,1.5141180257203986,1.3661538461538463,2.9930555555555554,0.3888888888888889,33.5,26.5,27.686300000000003,['FTL']
IND383315AAC,IND383255AAB,12,1.3,1.6874272945157263,1.4833147942157954,1.6666666666666667,0.5897435897435898,36.0,30.0,31.1325,['FTL']
IND383315AAC,IND384205AAA,1,1.1363636363636365,1.4895915678524374,1.3478260869565215,2.1891304347826086,0.4,26.0,23.0,26.5638,['FTL']
IND384170AAA,IND384265AAB,12,1.2272727272727273,1.9963099205426573,2.0,4.6000000000000005,0.6470588235294118,24.0,22.0,24.8979,['FTL']
IND384205AAA,IND382430AAB,1,1.8574660633484161,1.884685412626589,2.2633053221288515,2.419607843137255,1.0,38.5,20.5,24.3817,['FTL']
IND384205AAA,IND382715AAA,18,1.4328703703703702,1.6153688047951331,1.7418478260869565,2.127083333333333,0.9722222222222222,32.0,19.0,20.917450000000002,['FTL']
IND384205AAA,IND383001AAA,11,1.137931034482759,1.4772689817723317,1.5,2.358169934640523,0.36363636363636365,29.0,23.0,25.8787,['FTL']
IND384205AAA,IND384170AAA,6,1.2857142857142858,1.5252353466639181,1.8928571428571428,2.1272727272727274,0.5714285714285714,32.0,28.0,28.2377,['FTL']
IND384205AAA,IND384355AAB,13,1.8055555555555554,2.0214711496233235,2.088181818181818,2.583333333333333,1.0,26.0,17.0,19.0349,['FTL']
IND384205AAA,IND385001AAA,1,1.6428571428571428,1.7537815126050422,2.1449579831932777,2.446218487394958,0.6666666666666666,46.0,34.0,28.8228,['FTL']
IND384265AAB,IND385320AAA,11,1.173913043478261,1.2594435629715872,1.4583333333333333,1.6,0.42424242424242425,32.0,25.0,26.7617,['FTL']
IND384265AAB,IND385340AAB,1,1.064516129032258,1.2777824326211422,1.3894009216589862,1.584331797235023,0.3333333333333333,48.0,31.0,30.6399,['FTL']
IND384355AAB,IND384205AAA,1,2.040372670807453,2.040372670807453,2.3462732919254656,2.529813664596273,1.0,35.5,15.0,16.693849999999998,['FTL']
IND384355AAB,IND385001AAA,12,1.5,1.5294654357300506,1.8205128205128207,2.0,0.7096774193548387,42.0,27.0,28.5481,['FTL']
IND385001AAA,IND385535AAA,14,1.5625,2.3786205710354316,2.1875,5.066666666666666,1.0,23.0,16.0,22.9497,['FTL']
IND385320AAA,IND385340AAB,16,0.7376344086021505,1.2160760281896716,1.630952380952381,2.4199999999999995,0.2916666666666667,20.0,29.0,23.99165,['FTL']
IND385340AAB,IND384205AAA,4,0.9564814814814814,1.0707124082300032,1.12125,1.5578747628083494,0.1875,27.0,29.5,23.742800000000003,['FTL']
IND385535AAA,IND384205AAA,17,1.5917508417508417,2.0898309545063465,2.5909090909090904,3.3257575757575757,0.9545454545454546,33.0,22.0,24.41405,['FTL']
IND387001AAA,IND388220AAA,14,1.7777777777777777,2.00594839561841,2.0,2.647058823529412,1.0,14.0,8.0,9.3574,['Carting']
IND387620AAB,IND389230AAB,1,1.7333333333333334,2.3257936507936505,2.7624999999999997,3.7916666666666665,1.0,21.0,11.0,12.7563,['Carting']
IND388121AAA,IND388620AAB,11,1.3923076923076922,1.627801519468186,1.9375,2.4785714285714286,0.7037037037037037,13.5,9.0,10.85175,['Carting']
IND388220AAA,IND388320AAA,14,1.818181818181818,2.620257114159553,2.0,3.8181818181818175,0.9512195121951219,18.0,11.0,11.8585,['Carting']
IND388320AAA,IND387001AAA,11,1.8,2.3228433402346447,2.0,3.6000000000000014,1.0,13.0,6.0,8.2479,['Carting']
IND388320AAA,IND388121AAA,1,4.25,4.25,4.25,4.25,1.0,51.0,12.0,10.2572,['Carting']
IND388320AAA,IND388220AAA,1,1.7777777777777777,1.825925925925926,1.8888888888888888,1.9555555555555555,1.0,16.0,9.0,10.2067,['Carting']
IND388320AAA,IND390022AAA,6,2.0789473684210527,1.9946275621714218,2.3362573099415203,2.791919191919192,0.8333333333333334,39.0,19.0,21.330750000000002,['FTL']
IND388620AAB,IND388320AAA,13,1.8333333333333333,1.9102839041300579,2.1818181818181817,2.5333333333333337,0.8153846153846154,15.0,9.0,10.9178,['Carting']
IND389001AAA,IND389151AAA,21,1.5555555555555556,1.667613501445063,1.9722222222222223,2.3692307692307697,0.8253968253968254,28.0,18.0,25.1262,['FTL']
IND389151AAA,IND457661AAA,11,2.8785714285714286,2.833597963647891,3.1721014492753623,3.8272727272727285,1.0,38.5,15.5,21.621000000000002,['FTL']
IND390018AAB,IND390020AAA,1,2.0,2.0,2.0,2.0,1.0,24.0,12.0,12.0449,['Carting']
IND390020AAA,IND390018AAB,1,3.363636363636364,3.363636363636364,3.363636363636364,3.363636363636364,1.0,37.0,11.0,11.3636,['Carting']
IND390020AAA,IND390022AAA,2,3.6,4.041269841269841,5.228571428571429,6.2057142857142855,1.0,36.0,10.0,11.2615,['Carting']
IND390020AAA,IND391110AAD,7,1.9375,2.2419555642769926,2.1988636363636362,2.6848484848484846,0.8928571428571429,16.0,8.5,9.79815,['Carting']
IND390022AAA,IND382430AAB,8,1.55,1.643230052827576,1.6875,2.146606334841629,0.9696969696969697,27.0,17.0,24.6716,['FTL']
IND390022AAA,IND388320AAA,18,1.4142857142857141,1.5738171314887,1.7625,2.271428571428571,0.6111111111111112,10.5,7.0,9.98375,['Carting']
IND390022AAA,IND390020AAA,3,4.416666666666667,4.526767676767677,5.608333333333333,6.323333333333333,1.0,53.0,12.0,11.9891,['Carting']
IND390022AAA,IND395023AAA,21,1.625,1.8528265651096891,1.8888888888888888,2.5,0.9727891156462585,28.0,17.0,25.0379,['FTL']
IND391110AAD,IND390020AAA,4,2.909090909090909,3.4650347915972914,5.055555555555555,6.125,1.0,22.5,9.0,9.9389,['Carting']
